episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
231,-5.2501,50,0,-4.3973,2.8785,0.18,0.0925,30.7
232,-4.4451,50,0,-4.3896,2.8773,0.18,0.0919,30.79
233,-2.5887,50,0,-4.377,2.8824,0.18,0.1119,30.9
234,-3.2737,50,0,-4.4093,2.8516,0.17,0.0906,30.99
235,-5.0872,50,0,-4.4122,2.8521,0.17,0.101,31.09
236,-2.9849,50,0,-4.3984,2.8556,0.17,0.1001,31.19
237,-0.0132,1,1,-4.2985,2.8326,0.18,0.002,31.19
238,-3.5985,50,0,-4.2909,2.8335,0.18,0.092,31.28
239,-4.2645,50,0,-4.2798,2.8314,0.18,0.0878,31.37
240,-10.2559,50,0,-4.3124,2.8808,0.18,0.0971,31.47
241,-0.0137,1,1,-4.2636,2.9117,0.19,0.0025,31.47
242,-6.0743,50,0,-4.1802,2.734,0.19,0.1021,31.57
243,-5.0333,50,0,-4.1869,2.7353,0.19,0.1021,31.68
244,-0.0376,1,1,-4.1346,2.7639,0.2,0.0026,31.68
245,-4.0509,50,0,-4.1359,2.7638,0.2,0.0909,31.77
246,-3.5373,50,0,-4.1234,2.7637,0.2,0.088,31.86
247,-0.027,1,1,-4.0959,2.7905,0.21,0.0023,31.86
248,-5.3109,50,0,-4.1073,2.7931,0.21,0.0928,31.95
249,-0.0027,1,1,-4.0789,2.8201,0.22,0.002,31.96
250,-2.8881,50,0,-4.0618,2.8221,0.22,0.8441,32.8
251,-2.9821,50,0,-4.0319,2.8175,0.22,0.0967,32.9
252,-0.0369,1,1,-3.98,2.8427,0.23,0.002,32.9
253,-4.6243,50,0,-3.9781,2.8422,0.23,0.0996,33.0
254,-0.043,1,1,-3.9782,2.8421,0.23,0.0022,33.0
255,-5.7945,50,0,-3.9873,2.8464,0.23,0.1001,33.1
256,-5.8115,50,0,-4.0449,2.8243,0.22,0.0975,33.2
257,-4.0751,50,0,-4.0505,2.8238,0.22,0.0961,33.29
258,-0.0227,1,1,-4.0126,2.8521,0.23,0.0022,33.3
259,-6.0843,50,0,-3.9942,2.8326,0.23,0.1028,33.4
260,-4.3405,50,0,-4.0372,2.8047,0.22,0.0936,33.49
261,-4.8549,50,0,-3.974,2.7128,0.22,0.0969,33.59
262,-4.9546,50,0,-3.9737,2.7127,0.22,0.085,33.67
263,-3.62,50,0,-3.9823,2.7102,0.22,0.0881,33.76
264,-3.0128,50,0,-4.012,2.683,0.21,0.0883,33.85
265,-4.5964,50,0,-4.0575,2.6538,0.2,0.0801,33.93
266,-5.0471,50,0,-4.1078,2.6242,0.19,0.0774,34.01
267,-3.0653,50,0,-4.1382,2.5942,0.18,0.0785,34.09
268,-4.126,50,0,-4.1223,2.5894,0.18,0.0857,34.17
269,-5.1652,50,0,-4.1431,2.5893,0.18,0.0809,34.25
270,-5.2272,50,0,-4.1617,2.5904,0.18,0.0815,34.33
271,-6.926,50,0,-4.12,2.5108,0.18,0.0783,34.41
272,-3.8262,50,0,-4.1088,2.5096,0.18,0.0799,34.49
273,-3.8216,50,0,-4.1165,2.5075,0.18,0.0764,34.57
274,-9.8883,50,0,-4.167,2.5716,0.18,0.0908,34.66
275,-8.5125,50,0,-4.1306,2.4826,0.18,0.0844,34.74
276,-4.913,50,0,-4.132,2.483,0.18,0.1005,34.84
277,-4.4802,50,0,-4.1436,2.4819,0.18,0.0863,34.93
