episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
118,-3.5792,50,0,-3.765,2.1909,0.18,0.0978,11.05
119,-2.5581,50,0,-3.7404,2.1906,0.18,0.1104,11.16
120,-5.0805,50,0,-3.7538,2.1946,0.18,1.1487,12.31
121,-2.9543,50,0,-3.6671,2.0484,0.18,1.462,13.77
122,-3.834,50,0,-3.6639,2.0479,0.18,1.4823,15.25
123,-4.7875,50,0,-3.6447,2.0282,0.18,1.6876,16.94
124,-4.6307,50,0,-3.6727,2.0222,0.17,1.5441,18.48
125,-4.9846,50,0,-3.681,2.0259,0.17,1.5851,20.07
126,-0.3837,7,1,-3.6394,2.0503,0.18,0.2194,20.29
127,-0.0435,1,1,-3.589,2.076,0.19,0.031,20.32
128,-4.9893,50,0,-3.5939,2.0787,0.19,1.6959,22.01
129,-4.1512,50,0,-3.5926,2.0783,0.19,1.7321,23.75
130,-10.9294,50,0,-3.6602,2.2022,0.19,1.7783,25.52
131,-4.3646,50,0,-3.6546,2.1997,0.19,1.8131,27.34
132,-3.7844,50,0,-3.6552,2.1997,0.19,1.7062,29.04
133,-0.0301,1,1,-3.626,2.228,0.2,0.0402,29.08
134,-5.7274,50,0,-3.6307,2.232,0.2,1.8216,30.91
135,-3.7151,50,0,-3.6163,2.2267,0.2,2.012,32.92
136,-4.906,50,0,-3.6652,2.2006,0.19,2.0586,34.98
137,-7.1122,50,0,-3.6841,2.2219,0.19,2.1311,37.11
138,-0.0411,1,1,-3.625,2.2394,0.2,0.0371,37.14
139,-5.3376,50,0,-3.6253,2.2396,0.2,2.2477,39.39
140,-5.919,50,0,-3.6841,2.2218,0.19,2.2315,41.62
141,-12.5664,50,0,-3.7333,2.3592,0.19,2.032,43.66
142,-4.0329,50,0,-3.7433,2.3583,0.19,1.8747,45.53
143,-2.5272,50,0,-3.7129,2.3542,0.19,1.845,47.37
144,-0.6767,11,1,-3.6571,2.3593,0.2,0.3957,47.77
145,-5.391,50,0,-3.7106,2.3373,0.19,1.8279,49.6
146,-4.3706,50,0,-3.6964,2.3289,0.19,1.9021,51.5
147,-2.5895,50,0,-3.7219,2.3024,0.18,1.8652,53.37
148,-19.2264,50,0,-3.8863,2.7693,0.18,1.8306,55.2
149,-4.6957,50,0,-3.9329,2.7432,0.17,1.9033,57.1
150,-0.0474,1,1,-3.8996,2.7698,0.18,0.0354,57.14
151,-0.0265,1,1,-3.8618,2.7965,0.19,0.0342,57.17
152,-4.2918,50,0,-3.8635,2.7967,0.19,1.8128,58.98
153,-3.3657,50,0,-3.8656,2.7963,0.19,1.8834,60.87
154,-3.8855,50,0,-3.8756,2.7945,0.19,1.8083,62.67
155,-17.632,50,0,-4.0051,3.111,0.19,1.8065,64.48
156,-4.6158,50,0,-4.0031,3.1106,0.19,1.8763,66.36
157,-3.8665,50,0,-4.0412,3.0851,0.18,1.808,68.16
158,-0.0072,1,1,-3.9979,3.111,0.19,0.0348,68.2
159,-4.8948,50,0,-3.9986,3.1112,0.19,1.8196,70.02
160,-5.5378,50,0,-4.0129,3.1149,0.19,1.7836,71.8
161,-4.1726,50,0,-4.0117,3.1148,0.19,1.7646,73.57
162,-2.5711,50,0,-3.991,3.1175,0.19,1.7883,75.36
163,-2.6583,50,0,-3.9668,3.1183,0.19,1.8439,77.2
164,-4.6115,50,0,-3.968,3.1185,0.19,1.7009,78.9
165,-5.6546,50,0,-3.9921,3.1221,0.19,1.7986,80.7
166,-0.0202,1,1,-3.9919,3.1224,0.19,0.0339,80.73
167,-4.6591,50,0,-3.9394,3.0659,0.19,1.7856,82.52
168,-4.9651,50,0,-3.9888,3.0421,0.18,1.7236,84.24
169,-4.8532,50,0,-4.0101,3.0407,0.18,1.7491,85.99
170,-5.3658,50,0,-4.0315,3.0426,0.18,1.7583,87.75
171,-4.8984,50,0,-4.0271,3.041,0.18,1.6913,89.44
172,-3.5792,50,0,-4.0166,3.0407,0.18,1.7628,91.2
173,-6.2456,50,0,-4.049,3.047,0.18,1.7438,92.95
174,-0.0405,1,1,-4.0015,3.072,0.19,0.0365,92.98
175,-3.5136,50,0,-4.0021,3.0719,0.19,1.6906,94.67
176,-4.4304,50,0,-4.0013,3.0718,0.19,1.7569,96.43
177,-5.0447,50,0,-4.0157,3.0733,0.19,1.6955,98.13
178,-5.4694,50,0,-4.0233,3.0759,0.19,1.7632,99.89
179,-3.0891,50,0,-4.0164,3.0772,0.19,1.8227,101.71
180,-4.8949,50,0,-4.0651,3.0521,0.18,1.7565,103.47
181,-4.3106,50,0,-4.108,3.025,0.17,1.8217,105.29
182,-6.1213,50,0,-4.1316,3.0314,0.17,1.7986,107.09
183,-3.7273,50,0,-4.1116,3.0274,0.17,1.7775,108.87
184,-4.8966,50,0,-4.1056,3.0253,0.17,1.7526,110.62
185,-5.8835,50,0,-4.164,3.0026,0.16,1.765,112.38
186,-5.2906,50,0,-4.1728,3.0046,0.16,1.7406,114.13
187,-5.0737,50,0,-4.1741,3.005,0.16,1.7789,115.9
188,-2.5069,50,0,-4.1708,3.0066,0.16,1.7525,117.66
189,-4.1099,50,0,-4.1735,3.0065,0.16,1.7237,119.38
190,-3.857,50,0,-4.1617,3.0054,0.16,1.7416,121.12
191,-2.5322,50,0,-4.1512,3.0092,0.16,1.6976,122.82
192,-3.1454,50,0,-4.1271,3.0075,0.16,1.6692,124.49
193,-0.0434,1,1,-4.0845,3.0347,0.17,0.04,124.53
194,-4.7431,50,0,-4.0973,3.0348,0.17,1.7195,126.25
195,-0.0457,1,1,-4.0974,3.0347,0.17,0.0438,126.29
196,-0.0464,1,1,-4.0976,3.0345,0.17,0.0453,126.34
197,-6.5137,50,0,-4.1366,3.0402,0.17,1.7305,128.07
198,-4.9091,50,0,-4.1251,3.0351,0.17,1.6851,129.75
199,-0.0327,1,1,-4.0763,3.0612,0.18,0.0321,129.79
200,-4.0987,50,0,-4.0808,3.0609,0.18,1.7859,131.57
201,-4.9566,50,0,-4.1299,3.035,0.17,1.7443,133.32
202,-0.0461,1,1,-4.0902,3.0621,0.18,0.0326,133.35
203,-5.1024,50,0,-4.1119,3.0615,0.18,1.8284,135.18
204,-5.2762,50,0,-4.1643,3.0361,0.17,1.8033,136.98
205,-11.4646,50,0,-4.2247,3.1196,0.17,1.7476,138.73
206,-4.0676,50,0,-4.234,3.1177,0.17,1.7375,140.46
207,-0.023,1,1,-4.1916,3.1457,0.18,0.0451,140.51
208,-5.4215,50,0,-4.217,3.1453,0.18,1.8554,142.37
209,-3.6709,50,0,-4.205,3.145,0.18,1.8203,144.19
210,-4.5821,50,0,-4.1616,3.1094,0.18,1.9112,146.1
211,-0.0161,1,1,-4.1325,3.1344,0.19,0.0386,146.14
212,-0.0393,1,1,-4.1032,3.1587,0.2,0.0346,146.17
213,-2.6054,50,0,-4.0813,3.1614,0.2,1.858,148.03
214,-0.0069,1,1,-4.0181,3.1791,0.21,0.0379,148.07
215,-3.5968,50,0,-4.0166,3.1793,0.21,1.8068,149.87
216,-4.7023,50,0,-4.0634,3.1545,0.2,1.8518,151.72
217,-2.7298,50,0,-4.0902,3.1315,0.19,1.7963,153.52
218,-4.0959,50,0,-4.0954,3.1311,0.19,1.819,155.34
219,-4.3395,50,0,-4.1132,3.1273,0.19,1.8478,157.19
220,-4.6007,50,0,-4.1084,3.1262,0.19,1.8824,159.07
221,-4.5351,50,0,-4.1242,3.1243,0.19,1.8574,160.93
222,-4.7771,50,0,-4.1337,3.1249,0.19,1.8351,162.76
223,-5.5022,50,0,-4.1408,3.1272,0.19,1.7937,164.56
224,-2.6384,50,0,-4.1209,3.1303,0.19,1.8768,166.43
225,-0.0496,1,1,-4.0715,3.1551,0.2,0.0392,166.47
226,-4.2123,50,0,-4.1098,3.1333,0.19,1.8045,168.28
227,-4.1193,50,0,-4.1506,3.1065,0.18,1.8598,170.14
228,-5.0974,50,0,-4.1517,3.1068,0.18,1.8743,172.01
229,-5.3827,50,0,-4.164,3.1093,0.18,1.732,173.74
230,-3.8866,50,0,-4.0935,3.0341,0.18,1.714,175.46
231,-4.0431,50,0,-4.0903,3.034,0.18,1.734,177.19
232,-4.351,50,0,-4.096,3.0339,0.18,1.6748,178.87
233,-4.7138,50,0,-4.1428,3.0068,0.17,1.6985,180.56
234,-4.3475,50,0,-4.129,3.0027,0.17,1.7348,182.3
235,-0.0462,1,1,-4.0923,3.0298,0.18,0.0357,182.33
236,-4.8906,50,0,-4.0922,3.0298,0.18,1.7218,184.06
237,-4.3577,50,0,-4.0646,3.0147,0.18,1.7569,185.81
238,-0.0315,1,1,-4.0646,3.0148,0.18,0.035,185.85
239,-3.3619,50,0,-4.0448,3.0128,0.18,1.7615,187.61
240,-4.1978,50,0,-4.0276,3.007,0.18,1.6884,189.3
241,-0.0427,1,1,-3.9023,2.9079,0.19,0.0404,189.34
242,-3.8271,50,0,-3.9003,2.9079,0.19,2.3352,191.67
243,-3.7034,50,0,-3.912,2.9047,0.19,1.6784,193.35
244,-2.9696,50,0,-3.935,2.8881,0.18,1.7649,195.12
245,-4.335,50,0,-3.9244,2.8847,0.18,1.7946,196.91
