episode,reward,length,avg_reward_100,std_reward_100,actor_loss,critic_loss,entropy,episode_time_s,cumulative_time_s
5327,1050.5404009965832,1000,869.6886366865954,273.9779127836487,0.005086884833872318,7.28699254989624,1.3637573719024658,1.7433,5155.57
5328,1043.2575931218944,1000,869.626351924238,273.93773648828005,-0.08675257861614227,7.687000274658203,1.3637561798095703,1.7188,5157.29
5329,1054.442605074566,1000,869.7035122597498,273.98869158246237,-0.12073738873004913,7.525206565856934,1.363754391670227,1.7941,5159.08
5330,1176.7556817518298,992,870.7444768327879,274.9538500269213,-0.12858043611049652,1.073663353919983,1.3637527227401733,1.6131,5160.7
5331,1055.7492228887972,1000,870.8812387527511,275.04242175903454,0.01857324317097664,7.635158538818359,1.3637508153915405,1.6492,5162.35
5332,1049.196826275557,1000,870.8916540721634,275.04915422212883,-0.172261044383049,7.74371862411499,1.3637489080429077,1.6566,5164.01
5333,1058.125208620252,1000,871.010470493376,275.12743270807465,-0.06814227253198624,6.430784225463867,1.3637465238571167,1.6056,5165.61
5334,1049.5568843119822,1000,870.8937312151436,275.04916112507686,-0.0022250721231102943,8.018832206726074,1.3637446165084839,1.7617,5167.37
5335,1048.2400211915917,1000,876.7763072128396,272.476553772549,0.010251399129629135,7.371059417724609,1.363742709159851,1.637,5169.01
5336,524.9623165331933,497,877.1668693701192,271.94347845604625,-0.0404462032020092,16.724754333496094,1.3637408018112183,0.8273,5169.84
5337,511.82250107200707,480,878.3273015202917,270.12836558341746,0.024458833038806915,17.485095977783203,1.3637391328811646,0.8315,5170.67
5338,1151.5372648668924,1000,879.3952028375508,270.9938647215044,-0.01911991648375988,1.6809167861938477,1.3637378215789795,1.6335,5172.31
5339,1056.1912104245332,1000,879.3576701899744,270.969114833301,0.011058276519179344,7.600129127502441,1.3637363910675049,1.6242,5173.93
5340,1055.8345011520607,1000,885.230962138257,268.35277100293354,-0.011803342029452324,7.26010274887085,1.3637351989746094,1.7967,5175.73
5341,1069.2547163601923,1000,891.0101804888614,266.02048939979375,0.02152402140200138,7.319677352905273,1.363734483718872,1.656,5177.39
5342,1053.8695332003938,1000,891.0363434734865,266.03637612046515,-0.045805349946022034,6.94500207901001,1.3637334108352661,1.677,5179.06
5343,496.2818684234464,463,885.3674631324584,268.33789994927525,0.04375670477747917,18.121532440185547,1.363732099533081,0.7484,5179.81
5344,823.8573006339187,738,883.1100594490507,267.8959724848314,0.014791681431233883,10.417561531066895,1.3637316226959229,1.2128,5181.03
5345,1052.4533964730958,1000,887.6775457286161,266.8485409142497,-0.006053607445210218,6.88221549987793,1.3637312650680542,1.7718,5182.8
5346,1063.6100026441966,1000,887.0094042651574,266.3230379352538,-0.06646893918514252,6.944970607757568,1.363730549812317,1.6253,5184.42
5347,1055.1949077922989,1000,887.1140251703796,266.38702384950443,-0.04494398832321167,6.30692195892334,1.3637295961380005,1.6152,5186.04
5348,623.4747485006199,588,887.2865863175753,266.21053918100023,-0.05229189246892929,14.214275360107422,1.3637288808822632,0.9991,5187.04
5349,1056.1673716689754,1000,887.251227413656,266.18786977744134,0.03043508715927601,7.5830817222595215,1.3637276887893677,1.6289,5188.67
5350,809.9463293945406,756,890.065242733845,263.85814517937683,-0.021779313683509827,9.982752799987793,1.3637268543243408,1.3254,5190.0
5351,1055.2123390298473,1000,890.156483880935,263.9136532634702,-0.04690154641866684,7.281539440155029,1.3637256622314453,1.6174,5191.61
5352,1056.8880967607627,1000,890.2634485384136,263.97903245023724,0.008811170235276222,6.9705681800842285,1.3637250661849976,1.6236,5193.24
5353,645.2215699085091,616,886.1893392397977,264.5848622684833,-0.11955614387989044,13.674077033996582,1.3637241125106812,1.0434,5194.28
5354,1077.8497078578096,1000,893.6439941614918,259.3258823987702,0.026649262756109238,7.237205505371094,1.363722562789917,1.6411,5195.93
5355,1048.404402777715,1000,893.5843627562854,259.2896005902963,-0.004447252955287695,7.070194244384766,1.3637216091156006,1.6263,5197.55
5356,469.7572598577503,445,892.5332431896935,260.7882144749298,-0.0032799949403852224,19.257509231567383,1.363720178604126,0.8401,5198.39
5357,614.2595260314893,574,888.1156677463119,261.72136106046145,0.009472320787608624,14.252944946289062,1.3637193441390991,1.0011,5199.4
5358,587.6642588256766,543,883.4884319555296,262.8993104658593,0.0032357138115912676,14.790040016174316,1.3637179136276245,0.927,5200.32
5359,390.6795243051601,360,881.943536466715,265.32558687539034,0.009684041142463684,23.504150390625,1.3637171983718872,0.6295,5200.95
5360,1052.173002941401,1000,881.9728160828256,265.3442084740887,0.028044575825333595,7.265905857086182,1.3637163639068604,1.6371,5202.59
5361,622.4897094387023,589,884.2580289229319,262.09570531843883,0.014191797934472561,14.03712272644043,1.3637160062789917,1.0065,5203.6
5362,1047.412251219877,1000,884.1943998771618,262.0553131253241,-0.06237046793103218,7.417789936065674,1.363715410232544,1.6416,5205.24
5363,1132.6421645332064,945,884.9081649708854,262.63320106138747,-0.12802754342556,1.0982393026351929,1.3637148141860962,1.5914,5206.83
5364,1137.516359356216,1000,892.1308445977764,259.53099471514594,-0.05669816583395004,1.750531792640686,1.363714337348938,1.6141,5208.45
5365,1048.5167947631169,1000,897.4908983407265,257.1596072948309,-0.07536879926919937,7.708004951477051,1.3637138605117798,1.6641,5210.11
5366,1051.5004138593254,1000,897.5038428826068,257.16732659029856,-0.001986505463719368,7.822583198547363,1.3637124300003052,1.5797,5211.69
5367,372.954819692741,343,896.9210507202472,258.28692508027393,-0.0405745767056942,24.91759490966797,1.3637114763259888,0.5898,5212.28
5368,591.0443404309293,554,895.6952638170785,259.4422037595405,0.008591558784246445,15.08882999420166,1.3637102842330933,0.8945,5213.18
5369,1048.954574036639,1000,894.9946631778907,258.932298069178,0.012261930853128433,7.5329694747924805,1.3637088537216187,1.7137,5214.89
5370,635.1360279210068,598,890.8175789003623,259.72020807705655,-0.04496871307492256,13.532362937927246,1.3637083768844604,1.003,5215.9
5371,1047.9910063548273,923,897.1017451114075,255.81522457817974,-0.010759473778307438,1.9031656980514526,1.363707184791565,1.5208,5217.42
5372,1078.0649952814329,1000,896.6549688496207,255.4595240841165,-0.00786508247256279,7.031579971313477,1.3637065887451172,1.6464,5219.07
5373,1068.6387022924891,1000,897.8240839157311,255.97588980068576,-0.014466874301433563,6.556646823883057,1.3637053966522217,1.6374,5220.7
5374,1145.2334774577835,1000,898.5182177084869,256.55109161083595,-0.08421886712312698,1.8266581296920776,1.3637045621871948,1.7727,5222.48
5375,499.74674406144754,454,892.8805101022892,259.04559076461777,-0.05946817621588707,18.188743591308594,1.3637040853500366,0.8162,5223.29
5376,1187.5400575117906,1000,894.231527043348,260.223842587688,-0.11734265834093094,1.0749140977859497,1.3637030124664307,1.6328,5224.93
5377,396.75037524866127,369,887.6381670704686,264.3593783265181,-0.1030951738357544,23.05670738220215,1.3637018203735352,0.6213,5225.55
5378,1050.5999144047798,1000,886.6136725416374,263.52602448160116,-0.04440335929393768,7.374290943145752,1.3637011051177979,1.6798,5227.23
5379,597.5023145666086,570,882.0007475954511,264.5072339983562,0.03621579706668854,14.881003379821777,1.3636993169784546,0.9542,5228.19
5380,1056.782497699458,1000,882.0663356197219,264.54974869788725,0.004221457988023758,7.000760555267334,1.3636987209320068,1.6222,5229.81
5381,1063.6167698429883,1000,888.1355757500755,261.66756131876167,-0.06223910674452782,5.922614574432373,1.3636976480484009,1.658,5231.47
5382,371.7107592332308,339,880.3172209947511,265.2759011055875,-0.36316362023353577,24.46017074584961,1.3636969327926636,0.5658,5232.03
5383,1101.7475515806025,1000,887.7548426651991,260.91759988647095,-0.022320179268717766,4.490603446960449,1.3636951446533203,1.6995,5233.73
5384,1049.2568158285687,1000,887.594416407566,260.81329763109983,0.017093582078814507,7.450479984283447,1.3636938333511353,1.6059,5235.34
5385,1052.0232609680027,1000,887.5158012757881,260.76253338317,-0.09847855567932129,7.875766754150391,1.3636932373046875,1.6372,5236.98
5386,1045.496121447489,1000,887.5864980228259,260.80439299375104,-0.03151099383831024,7.355546951293945,1.363690972328186,1.6007,5238.58
5387,750.5924719916401,712,884.2271693695735,260.3834736109879,0.0007993810577318072,11.710138320922852,1.3636891841888428,1.259,5239.84
5388,521.9626990923132,492,878.969450326297,262.32978933880383,-0.04936022311449051,16.83332633972168,1.3636873960494995,0.8192,5240.66
5389,1053.22249884968,1000,878.5677129539986,262.0316961101028,-0.0011286154622212052,6.871121883392334,1.3636853694915771,1.6101,5242.27
5390,468.9051386891834,436,878.0424328984681,262.79862460264843,-0.01770111173391342,18.956836700439453,1.3636837005615234,0.7454,5243.02
5391,561.6344246797843,523,879.3814076047946,260.83464929643355,-0.013154085725545883,15.77194595336914,1.3636821508407593,0.8778,5243.9
5392,1056.5291948760878,1000,879.3818643119561,260.834959431923,-0.018935859203338623,7.008194923400879,1.3636810779571533,1.6624,5245.56
5393,1052.6815753822846,1000,884.3858388122093,259.3072210551216,0.015925461426377296,7.140624046325684,1.3636796474456787,1.7305,5247.29
5394,797.4590368850804,753,881.6220607453382,258.7455164423414,-0.00338879250921309,10.5227632522583,1.3636784553527832,1.2163,5248.51
5395,1059.6399699669516,1000,881.6926277089402,258.7930905111716,-0.0025828839279711246,7.009557723999023,1.3636773824691772,1.6705,5250.18
5396,1052.337094384198,1000,887.2805920935479,256.37319313535676,0.014187761582434177,7.576585292816162,1.3636763095855713,1.5831,5251.76
5397,1056.2089600272946,1000,894.4033789941171,251.01703582546347,-0.052503712475299835,7.007719993591309,1.363675832748413,1.5879,5253.35
5398,1056.9954406735496,1000,894.4662881211868,251.05698478742687,0.008962137624621391,7.092062950134277,1.3636744022369385,1.7233,5255.07
5399,1052.8220236483594,1000,894.4514973221313,251.04761122003524,-0.00135428411886096,7.654440402984619,1.3636739253997803,1.6626,5256.74
5400,1178.2595659284761,992,895.6845676775991,252.13339132037476,-0.04878121241927147,0.86935955286026,1.363673448562622,1.6871,5258.43
5401,1053.2043887227537,1000,895.627060323514,252.0967986821561,-0.023620961233973503,6.316272258758545,1.3636723756790161,1.627,5260.05
5402,1035.1094356841286,1000,895.5349542990909,252.04413251681763,-0.00489012710750103,7.8481035232543945,1.3636720180511475,1.7504,5261.81
5403,1079.31534880317,1000,895.7038577006014,252.1615467104715,-0.06461816281080246,7.542204856872559,1.363671064376831,1.6326,5263.44
5404,348.3887644013784,321,893.1529012051407,256.3602042845825,-0.13898274302482605,26.465497970581055,1.3636703491210938,0.5345,5263.97
5405,1070.936843460224,1000,893.3916200298005,256.51448191848345,-0.003949391655623913,7.2758660316467285,1.3636690378189087,1.6251,5265.6
5406,714.3424950312153,661,889.8713024377208,256.5319527314411,-0.19649472832679749,11.855881690979004,1.3636683225631714,1.1118,5266.71
5407,697.0758076525047,651,892.8564999548712,252.50252608963862,0.0204732995480299,11.91987133026123,1.3636664152145386,1.1065,5267.82
5408,1042.021156322112,1000,892.6887750915597,252.39779544172205,-0.0422714501619339,7.417394638061523,1.3636651039123535,1.6976,5269.52
5409,1047.0835365880962,1000,898.5177355073128,249.14436441107244,-0.0345589704811573,7.014159679412842,1.3636640310287476,1.6792,5271.2
5410,1053.7080679100036,1000,898.5158699424267,249.14320165522096,0.020989414304494858,7.032504558563232,1.363662600517273,1.6503,5272.85
5411,1170.3293417799161,1000,901.6025709346261,250.57543521443247,-0.0642000138759613,1.4661093950271606,1.3636611700057983,1.6106,5274.46
5412,1036.6984923845043,1000,905.1935350808308,249.91178559627835,0.02549179084599018,7.686133861541748,1.3636596202850342,1.7192,5276.18
5413,1055.0319431059079,1000,905.0934770348598,249.84976351882858,-0.04042765125632286,7.072422027587891,1.3636587858200073,1.7874,5277.97
5414,1057.770731597978,1000,911.4525211097772,245.52491832032496,-0.1054791510105133,7.213759422302246,1.3636581897735596,1.6656,5279.63
5415,1048.5652183774398,1000,911.4255611675607,245.50971264844966,0.005072002299129963,7.340819835662842,1.3636568784713745,1.6162,5281.25
5416,1063.0802105323019,1000,917.2383849925443,242.12687071010544,-2.210612001363188e-05,7.231683731079102,1.3636558055877686,1.6784,5282.93
5417,1050.3529189733351,1000,917.182869783376,242.09570521116277,-0.08007995039224625,6.317554473876953,1.3636548519134521,1.6717,5284.6
5418,769.5406707121256,734,914.3354314216118,242.14094279357818,-0.04127510264515877,11.334944725036621,1.3636534214019775,1.288,5285.89
5419,1060.037806136703,1000,920.7210464486625,237.4334658746212,0.00740163866430521,7.149652004241943,1.363651990890503,1.6575,5287.55
5420,1075.0059619013998,1000,921.0117260787287,237.6043175578911,-0.05418963357806206,5.621230602264404,1.3636512756347656,1.6477,5289.2
5421,663.9398710529857,629,917.0996354284846,238.58214255114945,-0.018549108877778053,13.266797065734863,1.363649845123291,1.0235,5290.22
5422,1062.246189491261,1000,917.3320395614595,238.7120627086451,-0.007649966515600681,7.507360458374023,1.3636492490768433,1.6629,5291.89
5423,1048.9832733319922,1000,917.2685186100465,238.67617420540822,0.02477351948618889,7.506021022796631,1.3636475801467896,1.7259,5293.61
5424,1042.6220466443963,1000,922.9960464674432,234.7104294016924,-0.0604199655354023,7.569194316864014,1.3636473417282104,1.6776,5295.29
5425,574.2250799859253,533,921.81247056736,236.16327709456095,0.014592806808650494,15.528514862060547,1.3636456727981567,0.8991,5296.19
5426,1051.575018905815,1000,921.7974163526592,236.15495678039306,-0.061886515468358994,7.4606451988220215,1.3636454343795776,1.6319,5297.82
5427,406.1478173169071,375,915.3534905158624,241.28994376199404,0.011227274313569069,22.592132568359375,1.3636436462402344,0.684,5298.51
5428,1046.2234300473665,1000,915.3831488851171,241.3058451367116,0.01265635434538126,7.483217716217041,1.363642930984497,1.6481,5300.16
5429,1048.7969677359993,1000,915.3266925117314,241.27396224389244,-0.011720942333340645,7.210912704467773,1.3636417388916016,1.6039,5301.76
5430,1040.8097229462994,1000,913.967232923676,240.17761234472943,0.016913510859012604,7.33848237991333,1.3636406660079956,1.7099,5303.47
5431,1133.2005557078612,947,914.7417462518667,240.7577553727498,-0.10458151251077652,1.1120336055755615,1.3636400699615479,1.5429,5305.02
5432,1043.6193375543025,1000,914.6859713646543,240.72724463849994,0.026709172874689102,7.71262788772583,1.3636391162872314,1.5977,5306.61
5433,1132.9394437926321,1000,915.4341137163782,241.28747217518315,-0.058535005897283554,1.6083393096923828,1.3636386394500732,1.6839,5308.3
5434,1053.044549695424,1000,915.4689903702125,241.3071075565115,0.002727231942117214,7.480838298797607,1.3636378049850464,1.7031,5310.0
5435,1085.3704544927375,1000,915.8402947032239,241.53957418865787,-0.029821306467056274,6.189725399017334,1.3636375665664673,1.5885,5311.59
5436,520.3594475649686,487,915.7942660135417,241.61448393452514,0.028758792206645012,16.88950538635254,1.3636369705200195,0.8106,5312.4
5437,608.8212310321732,581,916.7642533131433,240.18120356294008,-0.05257235839962959,14.269952774047852,1.3636363744735718,1.0055,5313.41
5438,1049.1011621285809,1000,915.7398922857601,239.394879089416,0.017791694030165672,6.943607330322266,1.3636361360549927,1.6373,5315.05
5439,1073.6684250858148,1000,915.9146644323731,239.50370785436178,0.004346876405179501,7.200676918029785,1.363635778427124,1.6177,5316.67
5440,1047.82773309311,1000,915.8345967517834,239.45825238423564,0.009083272889256477,7.467520713806152,1.3636356592178345,1.7375,5318.41
5441,544.7699095471529,520,910.5897486836532,241.7731558580287,-0.08764084428548813,16.182647705078125,1.3636345863342285,0.901,5319.31
5442,1047.6236961975949,1000,910.527290313625,241.73693771061042,0.011821790598332882,7.363381385803223,1.3636341094970703,1.679,5320.99
5443,1154.7126827361228,971,917.111598456752,239.31917245205298,-0.05778932198882103,0.9476963877677917,1.3636342287063599,1.5823,5322.57
5444,405.21268084118446,370,912.9251522588244,244.5190817693027,-0.0216678399592638,22.756505966186523,1.363633632659912,0.6274,5323.2
5445,483.482160442016,456,907.2354398985137,247.803833798895,-0.049841199070215225,18.613685607910156,1.3636330366134644,0.7722,5323.97
5446,443.9467215047505,415,901.0388070871192,251.53563587372955,-0.037092506885528564,20.312049865722656,1.3636324405670166,0.7124,5324.68
5447,1054.4163171657544,1000,901.0310211808538,251.5308760886307,0.009529387578368187,7.3344035148620605,1.3636319637298584,1.7186,5326.4
5448,451.1656348409177,420,899.307930044257,254.00438263162988,-0.023720866069197655,19.781660079956055,1.3636311292648315,0.7039,5327.11
5449,1053.0967178848916,1000,899.277223506416,253.98560298089868,-0.04386082664132118,7.642333030700684,1.363630771636963,1.6919,5328.8
5450,491.6502407636313,456,896.0942626201071,257.060990361701,0.015193166211247444,18.350378036499023,1.3636301755905151,0.7763,5329.58
5451,366.24075749692037,335,889.2045468047778,261.8914781512228,-0.06284123659133911,25.091928482055664,1.3636294603347778,0.5847,5330.16
5452,1051.5748884565246,1000,889.1514147217355,261.85799024363723,-0.09371892362833023,7.687122344970703,1.36362886428833,1.6416,5331.81
5453,1053.5789915068385,1000,893.2349889377188,261.20543268513296,0.01542581059038639,7.551794528961182,1.3636280298233032,1.7856,5333.59
5454,701.1516647170204,658,889.4680085063108,261.2321228575732,0.0205638837069273,12.188076972961426,1.3636268377304077,1.0542,5334.65
5455,845.3570290496872,802,887.4375347690304,260.7775856931011,-0.05238707736134529,10.13403034210205,1.363626480102539,1.3103,5335.96
5456,1047.3010540561816,1000,893.2129727110147,257.8421781710473,-0.035907577723264694,7.76139497756958,1.363625168800354,1.6259,5337.58
5457,339.0041900372881,311,890.4604193510728,262.2371746869117,-0.24471843242645264,27.36672019958496,1.3636237382888794,0.5073,5338.09
5458,1053.631651874895,1000,895.1200932815648,260.9521346714365,-0.012861350551247597,7.304089546203613,1.3636221885681152,1.6379,5339.73
5459,1043.317993101436,1000,901.6464779695275,256.3755959355377,0.0016861798940226436,7.672642707824707,1.363620638847351,1.652,5341.38
5460,1048.4845059519128,1000,901.6095929996326,256.3542013469208,-0.04999082162976265,7.679271697998047,1.3636189699172974,1.6928,5343.08
5461,1045.8971194668918,1000,905.8436670999145,255.20317195066488,-0.033871643245220184,7.400007724761963,1.3636170625686646,1.6609,5344.74
5462,1047.7746295200218,1000,905.8472908829158,255.20518470710286,-0.0006682583480142057,7.829890727996826,1.3636152744293213,1.6473,5346.39
5463,1058.4309067620807,1000,905.1051783052047,254.65190755522644,-0.02148113213479519,6.602143287658691,1.3636138439178467,1.5879,5347.98
5464,1039.8556022238502,1000,904.128570733881,253.94500872404345,-0.015136977657675743,8.031911849975586,1.3636128902435303,1.6523,5349.63
5465,1032.6694503003232,1000,903.970097289253,253.85978477662786,-0.02501627989113331,8.194442749023438,1.3636113405227661,1.7265,5351.36
5466,1046.4432920407671,1000,903.9195260710675,253.83089240386423,-0.0009056311682797968,7.8227458000183105,1.363610029220581,1.6283,5352.98
5467,1054.8198428815997,1000,910.7381763029562,248.5801717947315,0.00591483386233449,7.165974140167236,1.363608479499817,1.6085,5354.59
5468,1047.206560707862,1000,915.2997985057257,246.85114568268173,-0.050893187522888184,7.369229793548584,1.363607406616211,1.6408,5356.24
5469,1049.7257416822476,1000,915.3075101821818,246.85533297287586,-0.02833893522620201,7.607357501983643,1.3636060953140259,1.7328,5357.97
5470,1046.517070038891,1000,919.4213206033604,245.57652752700466,-0.010772895067930222,7.502989768981934,1.36360502243042,1.6424,5359.61
5471,1055.745435972379,1000,919.4988648995361,245.61833372627737,-0.009236051701009274,7.4716925621032715,1.3636035919189453,1.6774,5361.29
5472,1054.7453538198486,1000,919.2656684849201,245.47870667843068,-0.06618927419185638,6.598819255828857,1.3636023998260498,1.597,5362.89
5473,1053.0148892181305,1000,919.1094303541764,245.38854197036204,-0.02884768508374691,7.285123825073242,1.363601565361023,1.6225,5364.51
5474,1049.1255213984457,1000,918.1483507935831,244.68823806823556,-0.016927221789956093,7.293004512786865,1.363600492477417,1.6777,5366.19
5475,1055.599941553833,1000,923.7068827685071,241.41202729790862,-0.034450095146894455,6.631629943847656,1.3635995388031006,1.6551,5367.85
5476,1055.859356664798,1000,922.3900757600371,240.32602078428073,-0.05854605510830879,7.402949810028076,1.363598108291626,1.6553,5369.5
5477,1049.0861780059097,1000,928.9134337876098,234.75857841995187,5.198884173296392e-05,7.313388347625732,1.3635965585708618,1.6077,5371.11
5478,1047.5267561423013,1000,928.8827022049849,234.74284739705442,-0.0005169655196368694,7.074977397918701,1.3635952472686768,1.6791,5372.79
5479,649.8428779088315,620,929.406107838407,234.06074654443526,-0.08933597058057785,13.495745658874512,1.3635942935943604,1.0802,5373.87
5480,1073.2374551695373,1000,929.5706574131077,234.15600166168358,0.006518320646136999,7.27170991897583,1.3635928630828857,1.6401,5375.51
5481,1040.1507788154665,1000,929.3359975028328,234.0332755802705,-0.03571741282939911,7.5116987228393555,1.3635916709899902,1.6649,5377.18
5482,1045.4506171871244,1000,936.0733960823716,227.4896668525919,-0.007589253596961498,7.731188774108887,1.3635903596878052,1.6054,5378.78
5483,1058.1256764754046,1000,935.6371773313197,227.21321830253484,-0.05652306228876114,6.7501702308654785,1.3635895252227783,1.6142,5380.4
5484,1041.846414283154,1000,935.5630733158655,227.17735555641696,0.016886591911315918,7.493198394775391,1.3635879755020142,1.7477,5382.15
5485,374.92143838760524,345,928.7920550900615,233.60493330591956,-0.03228841722011566,24.609416961669922,1.3635865449905396,0.5678,5382.72
5486,1058.8674261057668,1000,928.9257681366444,233.67551137440452,-0.004804455209523439,7.406423568725586,1.3635858297348022,1.6176,5384.33
5487,1054.0813929347887,1000,931.9606573460758,233.31019206760482,-0.006565441843122244,7.549613952636719,1.3635848760604858,1.7001,5386.03
5488,1053.8191923981447,1000,937.2792222791343,229.94101495297295,-0.0016626095166429877,7.01287841796875,1.3635841608047485,1.6465,5387.68
5489,1049.8708070172815,1000,937.2457053608101,229.92435593024683,-0.009229198098182678,7.232515335083008,1.3635828495025635,1.8058,5389.49
5490,346.63363579330473,319,936.0229903318515,232.7198137700826,-0.10837682336568832,26.60325813293457,1.3635824918746948,0.5972,5390.09
5491,488.00669568482954,459,935.286713041902,234.01599868110847,-0.06463412940502167,18.2589054107666,1.3635815382003784,0.7812,5390.87
5492,1044.1060094194252,1000,935.1624811873352,233.95489138676015,-0.03238086402416229,7.520718097686768,1.3635799884796143,1.5899,5392.46
5493,1050.983939123626,1000,935.1455048247486,233.94642472535185,-0.04295629635453224,7.451115608215332,1.3635790348052979,1.6134,5394.07
5494,540.4476028452325,512,932.5753904843502,236.8387908637124,-0.005671030376106501,16.521587371826172,1.3635776042938232,0.834,5394.91
5495,1050.5707315407767,1000,932.4846981000884,236.79184860166973,0.004038723185658455,7.495553016662598,1.3635762929916382,1.5957,5396.5
5496,1052.2523530020464,1000,932.4838506862669,236.79141983216928,-0.006698886398226023,7.324519157409668,1.3635751008987427,1.7131,5398.22
5497,1043.6164565695142,1000,932.357925651689,236.72892975534242,-0.08588730543851852,7.708017349243164,1.3635735511779785,1.5945,5399.81
5498,1077.755634297517,1000,932.5655275879285,236.8472142961201,-0.009261561557650566,5.517939567565918,1.3635727167129517,1.6719,5401.49
5499,854.741684173424,794,930.5847241931792,236.66142185691004,0.022741038352251053,9.679587364196777,1.3635711669921875,1.2982,5402.79
5500,1038.8466665983303,1000,929.1905951998779,235.6065856658758,-0.11711513251066208,8.005819320678711,1.3635711669921875,1.7303,5415.12
5501,1059.5890059672681,1000,929.254441372323,235.64104561443708,0.01516537182033062,6.6599955558776855,1.3635698556900024,1.6398,5416.76
5502,1056.905950273347,1000,929.4724065182152,235.7489154768266,-0.03521443158388138,6.628259181976318,1.3635692596435547,1.576,5418.33
5503,1041.7639185961364,1000,929.0968922161447,235.5397522730085,0.015990354120731354,7.9881911277771,1.36356782913208,1.5854,5419.92
5504,1061.5505723163706,1000,936.2285102952947,228.5417585497735,-0.02482319250702858,6.581455230712891,1.3635672330856323,1.6577,5421.58
5505,1037.0396178678739,1000,935.8895380393712,228.36677942006372,-0.038656678050756454,7.910051345825195,1.3635667562484741,1.712,5423.29
5506,1066.746306315033,1000,939.4135761522094,227.63868545010152,-0.001503939158283174,6.224428653717041,1.3635655641555786,1.6867,5424.98
5507,1057.163097589817,1000,943.0144490515827,226.62254606589013,-0.010057077743113041,7.534705638885498,1.3635646104812622,1.5972,5426.58
5508,1180.3923468849518,1000,944.398160957211,227.64297289769584,-0.01878955401480198,1.273653268814087,1.3635636568069458,1.6192,5428.2
5509,1160.9740389746898,1000,945.5370659810769,228.43737489901594,-0.04978727921843529,1.4243781566619873,1.3635632991790771,1.6247,5429.82
5510,1048.7871849448102,1000,945.487857151425,228.4145968263014,-0.05037135258316994,7.124131202697754,1.3635623455047607,1.7445,5431.57
5511,346.4022495290314,318,937.2485862289161,234.92305373992315,-0.24075405299663544,26.533203125,1.3635615110397339,0.5416,5432.11
5512,1048.8738235827107,1000,937.3703395408979,234.97771267169398,-0.035988450050354004,7.014472961425781,1.363560438156128,1.6707,5433.78
5513,931.4044517685318,876,936.1340646275243,234.68044329554598,-0.008962235413491726,8.841736793518066,1.363559365272522,1.3899,5435.17
5514,470.05343050990564,444,930.2568916166435,238.88224314559704,0.029821591451764107,18.706050872802734,1.363558053970337,0.783,5435.96
5515,1079.3746055847807,1000,930.564985488717,239.054436254213,-0.0202260073274374,6.93522310256958,1.3635575771331787,1.6353,5437.59
5516,1051.7831019727605,1000,930.4520144031217,238.99444805122414,-0.03125486895442009,7.437901973724365,1.3635565042495728,1.7156,5439.31
5517,1047.0994507282674,1000,930.4194797206711,238.978344449133,0.002000326756387949,7.512835502624512,1.3635557889938354,1.6333,5440.94
5518,701.6426919422926,674,929.7404999329729,239.53028279630573,0.0019539238419383764,12.243690490722656,1.3635551929473877,1.14,5442.08
5519,386.40911477136075,361,923.0042130193194,245.1768644796487,-0.05078482627868652,23.365673065185547,1.3635540008544922,0.6066,5442.69
5520,1053.7239290092587,1000,922.791392690398,245.05403630308237,0.013623091392219067,7.264889717102051,1.363553762435913,1.6299,5444.32
5521,1064.5062378007888,1000,926.7970563578758,244.06192910350035,0.01578221097588539,7.17691707611084,1.3635526895523071,1.6991,5446.02
5522,1057.7290708011496,1000,926.7518851709747,244.03727265457175,-0.04148155450820923,7.181341171264648,1.3635523319244385,1.7488,5447.77
5523,818.2460837542283,775,924.444513275197,243.96146508518427,0.008011503145098686,10.659768104553223,1.3635519742965698,1.293,5449.06
5524,1040.2456085724818,1000,924.4207488944779,243.95006768712324,0.01139414869248867,7.932530403137207,1.3635516166687012,1.6795,5450.74
5525,407.48536032815633,377,922.7533516979003,246.8900710952952,-0.04350752755999565,22.629117965698242,1.3635512590408325,0.6351,5451.38
5526,716.7321461845078,683,919.4049229706874,247.39036436831637,-0.09500294923782349,12.327801704406738,1.3635505437850952,1.1705,5452.55
5527,1055.0768168866812,1000,925.894212966385,242.30068419339358,0.012509863823652267,7.3599114418029785,1.3635499477386475,1.6926,5454.24
5528,1064.883919525455,1000,926.0808178611659,242.40044744113084,-0.005063462071120739,7.7469635009765625,1.363548994064331,1.6568,5455.9
5529,1042.3614090355113,1000,926.016462274161,242.36871085694287,-0.028524713590741158,7.856291770935059,1.363547921180725,1.6248,5457.53
5530,1110.9025592868445,958,926.7173906375664,242.8006475765956,-0.08350144326686859,1.5160818099975586,1.3635469675064087,1.5729,5459.1
5531,1057.0561476181697,1000,925.9559465566697,242.27072379399016,0.016963789239525795,7.449326992034912,1.363546371459961,1.6598,5460.76
5532,666.0236705123776,625,922.1799898862504,243.34758454599876,-0.02645905315876007,12.947413444519043,1.3635457754135132,1.1464,5461.91
5533,1106.348139824486,1000,921.914076846569,243.13156889847707,-0.05508938804268837,4.440965175628662,1.3635445833206177,1.67,5463.58
5534,1044.4891081549083,1000,921.8285224311638,243.08691213099826,0.009794974699616432,7.5334320068359375,1.3635441064834595,1.6201,5465.2
5535,1055.5991820164716,1000,921.5308097064012,242.90459953395643,-0.11988965421915054,7.433989524841309,1.3635438680648804,1.627,5466.83
